id,name,unit,region_name,indicator_topic,indicator_source,indicator_name,indicator_group,url,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
AO,Angola,MW,Southern Africa,Technical,IRENA database,Electricity installed capacity in Fossil fuels (MW),Electricity,/aep/country/angola,194.199996948242,197.399993896484,197.399993896484,197.399993896484,199.399993896484,199.399993896484,200.416000366211,230.416000366211,232.516006469727,232.516006469727,388.515991210938,543.815979003906,831.315979003906,1204.01599121094,1318.51599121094,1376.51599121094,1384.51599121094,2336.85595703125,2336.85595703125,2356.85595703125,2356.85595703125,2356.85595703125,2356.85595703125
AO,Angola,MW,Southern Africa,Technical,IRENA database,Electricity installed capacity in Geothermal (MW),Electricity,/aep/country/angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO,Angola,MW,Southern Africa,Technical,IRENA database,Electricity installed capacity in Hydropower (MW),Electricity,/aep/country/angola,235.578994750977,235.578994750977,235.578994750977,235.578994750977,495.579010009766,495.579010009766,495.579010009766,755.578979492188,787.578979492188,787.578979492188,787.578979492188,787.578979492188,873.179016113281,953.179016113281,969.179016113281,969.179016113281,1700.43896484375,2393.27905273438,3061.27905273438,3395.27905273438,3729.27905273438,3729.27905273438,3729.27905273438
AO,Angola,MW,Southern Africa,Technical,IRENA database,Electricity installed capacity in Non-renewable energy (MW),Electricity,/aep/country/angola,194.199996948242,197.399993896484,197.399993896484,197.399993896484,199.399993896484,199.399993896484,200.416000366211,230.416000366211,232.516006469727,232.516006469727,388.515991210938,543.815979003906,831.315979003906,1204.01599121094,1318.51599121094,1376.51599121094,1384.51599121094,2336.85595703125,2336.85595703125,2356.85595703125,2356.85595703125,2356.85595703125,2356.85595703125
AO,Angola,MW,Southern Africa,Technical,IRENA database,Electricity installed capacity in Nuclear (MW),Electricity,/aep/country/angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO,Angola,MW,Southern Africa,Technical,IRENA database,Electricity installed capacity in Solar (MW),Electricity,/aep/country/angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209999997168779,0.319999992847443,0.319999992847443,0.328000009059906,0.42399999499321,0.437000006437302,1.36600005626678,1.37399995326996,1.44099998474121,285.459991455078
AO,Angola,MW,Southern Africa,Technical,IRENA database,Electricity installed capacity in Total renewable energy (MW),Electricity,/aep/country/angola,235.578994750977,235.578994750977,235.578994750977,235.578994750977,495.579010009766,495.579010009766,495.579010009766,755.578979492188,787.578979492188,787.578979492188,787.578979492188,787.578979492188,873.179016113281,953.200012207031,1020.4990234375,1020.4990234375,1751.76696777344,2444.70288085938,3112.71606445313,3447.64501953125,3781.65307617188,3781.71997070313,4065.73901367188
AO,Angola,MW,Southern Africa,Technical,IRENA database,Electricity installed capacity in Wind (MW),Electricity,/aep/country/angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO,Angola,MW,Southern Africa,Technical,IRENA database,Electricity installed capacity in other Non-renewable energy (MW),Electricity,/aep/country/angola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO,Angola,MW,Southern Africa,Technical,IRENA database,"Electricity installed capacity, Total (MW)",Electricity,/aep/country/angola,429.778991699219,432.97900390625,432.97900390625,432.97900390625,694.97900390625,694.97900390625,695.994995117188,985.994995117188,1020.09497070313,1020.09497070313,1176.09497070313,1331.39501953125,1704.49499511719,2157.21606445313,2339.01489257813,2397.01489257813,3136.28295898438,4781.55908203125,5449.57177734375,5804.5009765625,6138.5087890625,6138.576171875,6422.59521484375
