country,country_serial,metric,unit,sector,sub_sector,source_link,source,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Comoros,KM,Electricity generated from geothermal energy (GWh),GWh,Electricity,Supply,/aep/country/comoros,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Comoros,KM,Electricity generated from hydropower (GWh),GWh,Electricity,Supply,/aep/country/comoros,AFREC Database,2.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.34999990463257,5.0,5.22116661071777,5.45472002029419,5.70186948776245,5.96393013000488,6.24232530593872,6.53862953186035,6.85457849502563,
Comoros,KM,Electricity generated from nuclear power (GWh),GWh,Electricity,Supply,/aep/country/comoros,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Comoros,KM,Electricity generated from renewable sources (GWh),GWh,Electricity,Supply,/aep/country/comoros,AFREC Database,2.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0350399017334,5.0350399017334,5.38503980636597,5.03499984741211,5.25616979598999,5.48972702026367,5.73688125610352,5.99894666671753,6.27734708786011,6.57365703582764,6.89065074920654,
Comoros,KM,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,Electricity,Supply,/aep/country/comoros,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350399985909462,0.0350399985909462,0.0350399985909462,0.0350000001490116,0.0350032709538937,0.0350071005523205,0.0350118689239025,0.0350166372954845,0.0350218005478382,0.0350273177027702,0.0360724553465843,
Comoros,KM,Electricity generation per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/comoros,AFREC Database,36.8760795593262,50.3698577880859,54.4357223510742,66.8711700439453,82.0457153320313,86.6541213989258,71.8362121582031,81.0448532104492,57.8185081481934,54.9571342468262,53.6471366882324,84.4008712768555,86.1552658081055,88.4444198608398,85.6416702270508,86.9186935424805,88.5427856445313,90.3396224975586,92.3195495605469,91.0187835693359,93.2997894287109,95.7850189208984,
Comoros,KM,"Electricity generation, Total (GWh)",GWh,Electricity,Supply,/aep/country/comoros,AFREC Database,20.0,28.0,31.0,39.0,49.0,53.0,45.0,52.0,38.0,37.0,37.0,59.6350402832031,62.3650436401367,65.5815353393555,65.0350036621094,67.5726776123047,70.4447326660156,73.5284957885742,76.8418960571289,77.4487915039063,81.1335906982422,85.0960845947266,
Comoros,KM,Electricity import (GWh),GWh,Electricity,Supply,/aep/country/comoros,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Comoros,KM,Electricity: Net imports ( GWh ),GWh,Electricity,Supply,/aep/country/comoros,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Congo Democratic Republic,CD,Electricity export (GWh),GWh,Electricity,Supply,/aep/country/congo-democratic-republic,AFREC Database,4546.0,4640.0,4636.0,4643.0,5481.0,5578.0,1337.0,1478.0,734.25,957.9677734375,916.0,171.0,626.0,633.700012207031,69.0,422.0,420.0,964.096008300781,477.942108154297,487.387390136719,486.615509033203,55.1262016296387,
Congo Democratic Republic,CD,Electricity final consumption (GWh),GWh,Electricity,Supply,/aep/country/congo-democratic-republic,AFREC Database,4533.0,4611.0,4456.0,4623.0,4656.0,4883.0,5742.0,6131.0,6100.0,6654.0,6263.0,6718.0,7368.0,7252.0,7899.0,7375.658203125,7001.0,7223.7509765625,7617.0,7855.82421875,8106.6201171875,9652.3896484375,
Congo Democratic Republic,CD,Electricity final consumption per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/congo-democratic-republic,AFREC Database,96.2903060913086,95.2797393798828,89.4137268066406,89.9590835571289,87.7923736572266,89.1848068237305,101.55101776123,104.951316833496,101.037521362305,106.61848449707,97.0657730102539,100.699104309082,106.815612792969,101.688217163086,107.144515991211,96.7977066040039,88.9172286987305,88.8093414306641,90.6731872558594,90.5804672241211,90.5714950561523,104.535453796387,
Congo Democratic Republic,CD,Electricity generated from biofuels and waste (GWh),GWh,Electricity,Supply,/aep/country/congo-democratic-republic,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,22.0,22.6729412078857,23.6135272979736,24.8350486755371,26.3639125823975,26.6275520324707,
Congo Democratic Republic,CD,Electricity generated from fossil fuels (GWh),GWh,Electricity,Supply,/aep/country/congo-democratic-republic,AFREC Database,19.0,18.0,19.0,21.0,22.0,23.0,24.0,7.0,17.0,5.69000005722046,9.0,21.0,9.07400035858154,8.89500045776367,11.0,16.0,14.0,14.2179546356201,22.75,23.1111583709717,23.4864120483398,7.71099996566772,
Congo Democratic Republic,CD,Electricity generated from geothermal energy (GWh),GWh,Electricity,Supply,/aep/country/congo-democratic-republic,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Congo Democratic Republic,CD,Electricity generated from hydropower (GWh),GWh,Electricity,Supply,/aep/country/congo-democratic-republic,AFREC Database,6001.0,5729.0,5901.0,6425.0,6830.0,7396.0,7288.0,7575.0,7211.0,7520.39990234375,7591.0,7235.0,7585.76318359375,8231.0,8820.0,8916.0,9099.0,9769.939453125,10538.25,11346.158203125,12236.8798828125,13628.8017578125,
Congo Democratic Republic,CD,Electricity generated from nuclear power (GWh),GWh,Electricity,Supply,/aep/country/congo-democratic-republic,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Congo Democratic Republic,CD,Electricity generated from renewable sources (GWh),GWh,Electricity,Supply,/aep/country/congo-democratic-republic,AFREC Database,6001.0,5729.0,5901.0,6425.0,6830.0,7396.0,7288.0,7575.0,7211.0,7520.39990234375,7591.0,7237.826171875,7588.87158203125,8236.1416015625,8836.2998046875,8944.3896484375,9128.5087890625,9800.2919921875,10569.7177734375,11379.048828125,12271.5283203125,13663.7138671875,
Congo Democratic Republic,CD,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,Electricity,Supply,/aep/country/congo-democratic-republic,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82599997520447,3.10859990119934,5.14200019836426,7.30000019073486,7.38943290710449,7.50843048095703,7.67916345596313,7.85387992858887,8.05563163757324,8.28466606140137,8.28466606140137,
Congo Democratic Republic,CD,Electricity generation per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/congo-democratic-republic,AFREC Database,127.877265930176,118.753555297852,118.790222167969,125.432891845703,129.199600219727,135.503189086914,129.317489624023,129.789733886719,119.721183776855,120.592170715332,117.786979675293,108.805793762207,110.149192810059,115.612678527832,120.007553100586,117.595634460449,116.115776062012,120.660331726074,126.09334564209,131.470993041992,137.366439819336,148.061584472656,
Congo Democratic Republic,CD,"Electricity generation, Total (GWh)",GWh,Electricity,Supply,/aep/country/congo-democratic-republic,AFREC Database,6020.0,5747.0,5920.0,6446.0,6852.0,7419.0,7312.0,7582.0,7228.0,7526.08984375,7600.0,7258.826171875,7597.94580078125,8245.037109375,8847.2998046875,8960.3896484375,9142.5087890625,9814.509765625,10592.4677734375,11402.16015625,12295.0146484375,13671.4248046875,
Congo Democratic Republic,CD,Electricity import (GWh),GWh,Electricity,Supply,/aep/country/congo-democratic-republic,AFREC Database,6.0,12.0,20.0,3.0,1.0,71.0,14.0,76.0,60.25,70.7678604125977,161.0,44.0,626.0,626.0,1138.0,20.0,20.0,572.171325683594,564.8720703125,572.733215332031,570.487426757813,1308.25866699219,
Congo Democratic Republic,CD,Electricity: Net imports ( GWh ),GWh,Electricity,Supply,/aep/country/congo-democratic-republic,AFREC Database,-4540.0,-4628.0,-4616.0,-4640.0,-5480.0,-5507.0,-1323.0,-1402.0,-674.0,-887.199951171875,-755.0,-127.0,0.0,-7.69999980926514,1069.0,-402.0,-400.0,-391.924713134766,86.9300003051758,85.3458023071289,83.8719024658203,1253.13244628906,
Congo Democratic Republic,CD,Energy intensity level of primary energy (MJ/2017 PPP GDP),MJ/USD PPP 2017,Energy,Efficiency,/aep/country/congo-democratic-republic,Tracking SDG7/WBG,16.6968994140625,17.627799987793,17.7194004058838,17.238000869751,16.6506004333496,15.7517004013062,15.5543003082275,14.854100227356,14.3415002822876,14.68869972229,14.127799987793,13.9279003143311,15.8357000350952,15.1862001419067,14.8514003753662,14.1062002182007,14.3857002258301,13.9111003875732,13.481499671936,13.1113996505737,13.0993995666504,12.5062999725342,
Congo Republic,CG,Electricity export (GWh),GWh,Electricity,Supply,/aep/country/congo-republic,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4130001068115,22.3250007629395,22.4473094940186,22.0,22.099609375,15.6099996566772,15.2675199508667,15.5050401687622,49.4275016784668,
Congo Republic,CG,Electricity final consumption (GWh),GWh,Electricity,Supply,/aep/country/congo-republic,AFREC Database,254.0,266.0,307.0,302.0,306.0,344.0,390.0,420.0,432.0,481.0,500.0,606.0,792.0,802.0,798.0,807.168823242188,805.0,1554.72595214844,1634.40563964844,1729.87548828125,1765.06848144531,1199.80395507813,
Congo Republic,CG,Electricity final consumption per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/congo-republic,AFREC Database,78.7419357299805,80.2218246459961,90.1038360595703,86.2236557006836,84.8717727661133,92.5168151855469,101.499984741211,105.627265930176,104.970680236816,113.077705383301,113.981079101563,134.28678894043,170.934158325195,168.792602539063,163.823333740234,161.574401855469,157.04801940918,295.533142089844,302.673675537109,312.128021240234,310.373443603516,205.654037475586,
Congo Republic,CG,Electricity generated from biofuels and waste (GWh),GWh,Electricity,Supply,/aep/country/congo-republic,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Congo Republic,CG,Electricity generated from fossil fuels (GWh),GWh,Electricity,Supply,/aep/country/congo-republic,AFREC Database,1.0,1.0,1.0,54.0,63.0,73.0,76.0,72.0,86.0,196.0,355.0,502.0,522.260009765625,543.341186523438,788.0,805.512512207031,794.0,817.04052734375,1525.73706054688,1584.16381835938,1654.3427734375,2373.7685546875,
Congo Republic,CG,Electricity generated from geothermal energy (GWh),GWh,Electricity,Supply,/aep/country/congo-republic,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Congo Republic,CG,Electricity generated from hydropower (GWh),GWh,Electricity,Supply,/aep/country/congo-republic,AFREC Database,297.959991455078,338.720001220703,396.290008544922,342.0,397.670013427734,355.369995117188,372.279998779297,335.0,375.0,330.0,426.0,791.0,826.594970703125,971.0,952.0,925.0,959.0,1011.97564697266,1094.34802246094,1160.56872558594,1234.01989746094,892.4267578125,
Congo Republic,CG,Electricity generated from nuclear power (GWh),GWh,Electricity,Supply,/aep/country/congo-republic,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Congo Republic,CG,Electricity generated from renewable sources (GWh),GWh,Electricity,Supply,/aep/country/congo-republic,AFREC Database,297.959991455078,338.720001220703,396.290008544922,342.0,397.670013427734,355.369995117188,372.279998779297,335.0,375.0,330.0,426.0,791.0,826.594970703125,971.0,952.0,925.0,959.0,1011.97564697266,1094.34802246094,1160.56872558594,1234.01989746094,892.4267578125,
Congo Republic,CG,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,Electricity,Supply,/aep/country/congo-republic,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Congo Republic,CG,Electricity generation per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/congo-republic,AFREC Database,92.6798858642578,102.454727172852,116.603759765625,113.061485290527,127.770851135254,115.207641601563,116.66773223877,102.357849121094,112.017318725586,123.656700134277,178.038452148438,286.522796630859,291.117919921875,318.715148925781,357.208770751953,346.403900146484,341.993988037109,347.672088623047,485.210357666016,495.242584228516,507.896118164063,559.846618652344,
Congo Republic,CG,"Electricity generation, Total (GWh)",GWh,Electricity,Supply,/aep/country/congo-republic,AFREC Database,298.959991455078,339.720001220703,397.290008544922,396.0,460.670013427734,428.369995117188,448.279998779297,407.0,461.0,526.0,781.0,1293.0,1348.85498046875,1514.34118652344,1740.0,1730.51245117188,1753.0,1829.01623535156,2620.0849609375,2744.732421875,2888.36279296875,3266.1953125,
Congo Republic,CG,Electricity import (GWh),GWh,Electricity,Supply,/aep/country/congo-republic,AFREC Database,262.0,297.0,364.0,359.0,404.0,418.0,418.0,449.0,436.0,440.0,281.0,26.7000007629395,55.0,56.0,18.0,18.0,18.0,18.0,18.0,17.710750579834,18.0,26.1674995422363,
Congo Republic,CG,Electricity: Net imports ( GWh ),GWh,Electricity,Supply,/aep/country/congo-republic,AFREC Database,262.0,297.0,364.0,359.0,404.0,418.0,418.0,449.0,436.0,440.0,281.0,26.7000007629395,55.0,36.5870018005371,-4.32499980926514,-4.44730997085571,-4.0,-4.09960985183716,2.39000010490417,2.44322991371155,2.49496006965637,-23.2600002288818,
Congo Republic,CG,Energy intensity level of primary energy (MJ/2017 PPP GDP),MJ/USD PPP 2017,Energy,Efficiency,/aep/country/congo-republic,Tracking SDG7/WBG,1.83940005302429,2.16389989852905,2.15729999542236,2.53419995307922,2.71199989318848,2.66890001296997,3.22889995574951,3.06870007514954,3.09120011329651,3.15980005264282,3.13109993934631,4.07959985733032,4.25439977645874,4.50519990921021,4.18069982528687,4.5802001953125,5.0177001953125,5.31780004501343,5.61950016021729,6.00600004196167,6.60860013961792,6.7189998626709,
Cote d'Ivoire,CI,Electricity export (GWh),GWh,Electricity,Supply,/aep/country/cote-divoire,AFREC Database,1238.0,1156.0,1565.0,1327.0,1409.0,1397.0,1397.0,772.0,599.0,484.0,616.0,637.0,644.885070800781,819.7958984375,857.431884765625,872.169982910156,1877.0,1861.63696289063,1076.77795410156,1065.59802246094,1052.15905761719,1462.82141113281,
Cote d'Ivoire,CI,Electricity final consumption (GWh),GWh,Electricity,Supply,/aep/country/cote-divoire,AFREC Database,2757.0,2961.0,2935.0,2960.0,2840.0,2867.0,3125.0,3305.0,3546.0,3728.0,4117.0,3836.0,4117.0,4061.0,5808.0,6014.837890625,6615.0,6699.060546875,6923.9716796875,7001.5927734375,7085.39501953125,8936.8798828125,
Cote d'Ivoire,CI,Electricity final consumption per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/cote-divoire,AFREC Database,165.222793579102,173.766082763672,169.003341674805,167.426879882813,157.797592163086,156.356521606445,167.117385864258,173.164123535156,181.864898681641,186.994918823242,201.800567626953,183.58186340332,192.216110229492,184.8740234375,257.774169921875,260.287170410156,279.161987304688,275.741088867188,278.005950927734,274.238037109375,270.726837158203,333.121002197266,
Cote d'Ivoire,CI,Electricity generated from biofuels and waste (GWh),GWh,Electricity,Supply,/aep/country/cote-divoire,AFREC Database,7.0,0.0,0.0,0.0,107.0,110.0,112.0,115.0,118.0,73.0,63.0,64.0,64.0,68.0,70.0,105.0,173.0,185.710418701172,61.1220016479492,65.9340133666992,71.0826873779297,71.7935180664063,
Cote d'Ivoire,CI,Electricity generated from fossil fuels (GWh),GWh,Electricity,Supply,/aep/country/cote-divoire,AFREC Database,3036.0,3085.0,3578.0,3261.0,3655.0,4133.0,4034.0,3719.0,3784.0,3656.0,4278.0,4261.0,7015.6572265625,7015.6572265625,6303.0,7254.0,8551.0,8956.515625,7035.91357421875,7393.677734375,7778.1689453125,8617.3837890625,
Cote d'Ivoire,CI,Electricity generated from geothermal energy (GWh),GWh,Electricity,Supply,/aep/country/cote-divoire,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cote d'Ivoire,CI,Electricity generated from hydropower (GWh),GWh,Electricity,Supply,/aep/country/cote-divoire,AFREC Database,1764.0,1800.0,1729.47399902344,1831.53796386719,1748.13403320313,1436.93518066406,1510.26745605469,1797.0,1898.0,2117.0,1602.0,1774.0,1788.59301757813,1606.0,1913.0,1352.0,1511.08996582031,1537.02661132813,2962.00244140625,3014.5048828125,3069.80981445313,3713.69897460938,
Cote d'Ivoire,CI,Electricity generated from nuclear power (GWh),GWh,Electricity,Supply,/aep/country/cote-divoire,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cote d'Ivoire,CI,Electricity generated from renewable sources (GWh),GWh,Electricity,Supply,/aep/country/cote-divoire,AFREC Database,1771.0,1800.0,1729.47399902344,1831.53796386719,1855.13403320313,1546.93518066406,1622.26745605469,1912.0,2016.0,2190.0,1665.0,1838.0,1852.59301757813,1674.0,1983.0,1457.0,1684.08996582031,1722.73706054688,3023.12451171875,3080.43896484375,3140.892578125,3785.49243164063,
Cote d'Ivoire,CI,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,Electricity,Supply,/aep/country/cote-divoire,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cote d'Ivoire,CI,Electricity generation per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/cote-divoire,AFREC Database,288.076141357422,286.675872802734,305.615295410156,288.049896240234,306.156982421875,309.764495849609,302.483459472656,295.033935546875,297.466552734375,293.23291015625,291.304534912109,291.883666992188,414.044342041016,395.590209960938,367.754272460938,376.961334228516,431.934692382813,439.570281982422,403.882781982422,410.249786376953,417.207855224609,462.315673828125,
Cote d'Ivoire,CI,"Electricity generation, Total (GWh)",GWh,Electricity,Supply,/aep/country/cote-divoire,AFREC Database,4807.0,4885.0,5307.47412109375,5092.5380859375,5510.13427734375,5679.93505859375,5656.267578125,5631.0,5800.0,5846.0,5943.0,6099.0,8868.25,8689.6572265625,8286.0,8711.0,10235.08984375,10679.2529296875,10059.0380859375,10474.1162109375,10919.0615234375,12402.8759765625,
Cote d'Ivoire,CI,Electricity import (GWh),GWh,Electricity,Supply,/aep/country/cote-divoire,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,22.0,54.0,0.0,0.0,23.1700000762939,19.0,22.6599502563477,14.8310403823853,15.0,12.7795095443726,167.239395141602,
Cote d'Ivoire,CI,Electricity: Net imports ( GWh ),GWh,Electricity,Supply,/aep/country/cote-divoire,AFREC Database,-1238.0,-1156.0,-1565.0,-1327.0,-1409.0,-1397.0,-1397.0,-772.0,-599.0,-484.0,-471.0,-615.0,-590.885070800781,-819.7958984375,-857.431884765625,-849.0,-1858.0,-1838.97705078125,-1061.94689941406,-1050.59802246094,-1039.37951660156,-1295.58203125,
Cote d'Ivoire,CI,Energy intensity level of primary energy (MJ/2017 PPP GDP),MJ/USD PPP 2017,Energy,Efficiency,/aep/country/cote-divoire,Tracking SDG7/WBG,4.14830017089844,3.98469996452332,4.33129978179932,4.15110015869141,5.77899980545044,5.87639999389648,5.6923999786377,6.02059984207153,5.90129995346069,5.23769998550415,4.54990005493164,5.45060014724731,5.38539981842041,5.07469987869263,4.69770002365112,3.88739991188049,3.80949997901917,3.65689992904663,3.27279996871948,3.20300006866455,3.30320000648499,3.30080008506775,
Djibouti,DJ,Electricity export (GWh),GWh,Electricity,Supply,/aep/country/djibouti,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Djibouti,DJ,Electricity final consumption (GWh),GWh,Electricity,Supply,/aep/country/djibouti,AFREC Database,175.648498535156,181.84814453125,192.194183349609,202.298217773438,212.934387207031,231.259689331055,238.637435913086,250.659896850586,252.710586547852,266.372283935547,288.732482910156,288.7138671875,393.1689453125,447.424743652344,479.765045166016,479.813385009766,488.138763427734,581.549987792969,604.033630371094,620.815124511719,640.648254394531,663.286987304688,
Djibouti,DJ,Electricity final consumption per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/djibouti,AFREC Database,244.777618408203,248.185302734375,257.556671142578,266.667816162109,276.268371582031,295.255065917969,299.717407226563,309.685302734375,307.084899902344,318.307312011719,339.227935791016,333.412139892578,446.182006835938,498.974792480469,525.963562011719,517.367004394531,518.010925292969,607.689758300781,621.812438964844,629.827941894531,640.713012695313,654.113037109375,
Djibouti,DJ,Electricity generated from biofuels and waste (GWh),GWh,Electricity,Supply,/aep/country/djibouti,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Djibouti,DJ,Electricity generated from fossil fuels (GWh),GWh,Electricity,Supply,/aep/country/djibouti,AFREC Database,180.0,179.0,188.0,188.0,202.0,240.0,263.0,274.0,315.0,319.0,325.0,325.0,345.056396484375,79.5391006469727,352.0,360.857727050781,370.184661865234,569.39501953125,29.867000579834,30.6694641113281,31.4569892883301,32.2309837341309,
Djibouti,DJ,Electricity generated from geothermal energy (GWh),GWh,Electricity,Supply,/aep/country/djibouti,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Djibouti,DJ,Electricity generated from hydropower (GWh),GWh,Electricity,Supply,/aep/country/djibouti,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Djibouti,DJ,Electricity generated from nuclear power (GWh),GWh,Electricity,Supply,/aep/country/djibouti,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Djibouti,DJ,Electricity generated from renewable sources (GWh),GWh,Electricity,Supply,/aep/country/djibouti,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45280003547668,2.45280003547668,2.45280003547668,3.0,3.02071690559387,3.04597592353821,0.243000000715256,0.245000004768372,0.24718089401722,0.249301746487617,0.252769976854324,
Djibouti,DJ,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,Electricity,Supply,/aep/country/djibouti,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45280003547668,2.45280003547668,2.45280003547668,3.0,3.02071690559387,3.04597592353821,0.243000000715256,0.245000004768372,0.24718089401722,0.249301746487617,0.252769976854324,
Djibouti,DJ,Electricity generation per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/djibouti,AFREC Database,250.841720581055,244.298233032227,251.936096191406,247.820037841797,262.081695556641,306.414001464844,330.315704345703,338.521514892578,382.776733398438,381.195922851563,381.838134765625,378.148529052734,394.365783691406,91.438606262207,389.184387207031,392.358093261719,396.070922851563,595.242370605469,30.9983043670654,31.3654899597168,31.7094917297363,32.0344657897949,
Djibouti,DJ,"Electricity generation, Total (GWh)",GWh,Electricity,Supply,/aep/country/djibouti,AFREC Database,180.0,179.0,188.0,188.0,202.0,240.0,263.0,274.0,315.0,319.0,325.0,327.452789306641,347.509185791016,81.9918975830078,355.0,363.878448486328,373.230651855469,569.638000488281,30.1120014190674,30.9166450500488,31.7062911987305,32.4837532043457,
Djibouti,DJ,Electricity import (GWh),GWh,Electricity,Supply,/aep/country/djibouti,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.197998046875,498.339996337891,524.739929199219,564.916015625,628.368896484375,
Djibouti,DJ,Electricity: Net imports ( GWh ),GWh,Electricity,Supply,/aep/country/djibouti,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.197998046875,498.339996337891,524.739929199219,564.916015625,628.368896484375,
Egypt,EG,Electricity export (GWh),GWh,Electricity,Supply,/aep/country/egypt,AFREC Database,14.0,575.0,632.0,1080.0,1213.0,946.0,765.0,1065.0,940.0,1301.0,1747.0,1712.0,474.0,468.669799804688,760.0,747.0,747.0,720.935607910156,756.414611816406,706.617919921875,672.564208984375,1118.68969726563,
Egypt,EG,Electricity final consumption (GWh),GWh,Electricity,Supply,/aep/country/egypt,AFREC Database,64647.0,69166.0,74120.0,79642.0,85088.0,92085.0,98443.0,106595.0,111714.0,118903.0,125159.0,138085.0,140257.0,143323.0,143120.0,146452.09375,162275.0,168472.078125,160778.125,167156.03125,173945.96875,168338.5,
Egypt,EG,Electricity final consumption per capita (KWh),KWh per capita,Electricity,Supply,/aep/country/egypt,AFREC Database,924.7705078125,971.065185546875,1021.07562255859,1076.50598144531,1128.75903320313,1199.36462402344,1259.521484375,1340.18969726563,1379.97094726563,1441.85986328125,1488.08190917969,1607.55444335938,1597.21887207031,1595.89245605469,1558.82800292969,1561.68627929688,1695.86413574219,1726.9775390625,1617.88073730469,1652.25012207031,1689.755859375,1607.93737792969,
Egypt,EG,Electricity generated from biofuels and waste (GWh),GWh,Electricity,Supply,/aep/country/egypt,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Egypt,EG,Electricity generated from fossil fuels (GWh),GWh,Electricity,Supply,/aep/country/egypt,AFREC Database,61667.0,66120.0,71860.0,76127.0,81796.0,95494.0,101866.0,108788.0,108788.0,125004.0,132045.0,132045.0,142468.0,142468.0,156206.0,170549.0,178641.0,180692.140625,182832.96875,185061.09375,187374.828125,184973.796875,
Egypt,EG,Electricity generated from geothermal energy (GWh),GWh,Electricity,Supply,/aep/country/egypt,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Egypt,EG,Electricity generated from hydropower (GWh),GWh,Electricity,Supply,/aep/country/egypt,AFREC Database,14659.0,13697.0,15130.0,12859.0,13019.0,12644.0,12925.0,15510.0,15510.0,12863.0,13045.7001953125,13046.0,12935.0,12940.0,13822.0,13432.0,13490.7998046875,13674.53515625,13860.8134765625,14049.8046875,14241.6630859375,16245.900390625,
